"","INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","OLD_CLAIM"
"167",167,0,0,1,39,1,9,25.4165300542777,1,4.23936324883955,2,2,1,2,25,1,32.3264597504892,3,2,2,1,1,1,6,9,1,0.693147180559945
"168",168,1,7.5555716140854e-05,1,20,4,16,40.3608721412211,1,6.08720088606396,2,1,1,2,55,1,36.5513337649941,3,1,1,1,1,1,1,8,2,0.693147180559945
"169",169,1,1.01516880277655,1,40,1,14,18.6010752377383,1,5.10466731938437,2,1,2,5,20,2,32.0936130717624,3,5,1,1,1,2,2,2,2,0.693147180559945
"170",170,1,0.00124718303762002,1,20,5,12,22.1810730128188,1,4.95540697779883,2,2,3,8,26,2,30.347981810987,5,6,1,548,2,1,1,2,2,6.30809844150953
"171",171,0,0,2,21,4,16,30.0998338865848,1,4.19942759058284,2,2,2,2,12,2,36.3180395946698,5,1,2,1,1,1,1,7,2,0.693147180559945
"172",172,1,313.641353382991,2,22,4,18,17.8605710994918,1,3.35699682299293,2,2,2,3,64,1,34.7275107083707,9,2,2,1,1,1,4,8,2,0.693147180559945
"173",173,1,187906658.61871,1,26,3,14,40.1746188532013,1,5.83221250499242,2,2,3,1,18,1,34.7706773014274,6,2,2,1,1,1,6,17,2,0.693147180559945
"174",174,1,53290034201494.5,2,24,2,12,41.9761837236307,2,1,1,2,4,1,32,1,33.1209903233584,2,2,1,397,3,2,6,15,2,5.98645200528444
"175",175,1,109081.961914272,1,11,5,13,37.3764631820615,2,5.77595486783134,1,2,3,1,43,2,18.5472369909914,5,3,1,1,1,1,4,18,2,0.693147180559945
"176",176,1,7.43973750397229e-09,1,30,1,1,1,1,2.23606797749979,2,1,1,5,15,2,10.6770782520313,8,5,1,718,3,2,2,10,2,6.57786135772105
"177",177,1,1.69989166103132,1,21,1,13,9.21954445729289,1,3.75116612261711,2,2,2,3,31,1,36.6060104354463,1,2,2,69,3,1,5,2,2,4.24849524204936
"178",178,1,0.0946510683203682,1,36,1,12,18.4661853126194,1,4.51891334909867,2,2,1,3,50,1,12.0415945787923,5,3,1,459,4,1,5,8,2,6.13122648948314
"179",179,1,0.26897236762372,1,31,1,12,34.5253530032641,1,1,1,1,2,2,38,1,37.2692903071684,1,4,1,810,4,2,2,3,2,6.69826805411541
"180",180,1,8.45382241232011,1,31,1,13,36.5513337649941,1,5.50440867079164,2,1,2,2,51,1,12.5299640861417,1,5,1,34,3,1,6,13,2,3.55534806148941
"181",181,1,0.260280075743121,1,27,3,15,18.2208671582886,2,4.63115650669757,1,2,2,3,26,2,15.4272486205415,1,1,2,275,4,1,4,2,2,5.62040086571715
"182",182,1,665028.04659757,1,37,1,7,33.9558536926993,1,5.67198518018963,2,2,1,8,10,1,37.4966665185054,6,2,1,792,2,2,4,6,2,6.67582322163485
"183",183,0,0,1,38,1,16,36.3730669589464,1,5.75377186847842,2,2,1,2,37,2,15.1986841535707,3,3,1,1,1,1,1,10,2,0.693147180559945
"184",184,1,3302.87214916963,1,24,3,13,9.64365076099295,1,2.88212141710201,2,1,3,5,37,1,31.8747549010185,6,3,1,1,1,1,3,13,2,0.693147180559945
"185",185,1,3384663.86423867,1,40,1,13,42.2729227756965,1,1,1,2,3,1,3,1,35.3553390593274,1,2,2,212,2,1,5,18,2,5.36129216570943
"186",186,1,6.78589928307967e-08,1,31,1,9,34.4818792991333,1,1,1,1,1,8,47,2,23.0651251893416,1,5,1,1,1,1,1,2,2,0.693147180559945
"187",187,0,0,1,26,1,12,36.7423461417477,1,5.78372348641906,2,2,4,4,17,2,26.6645832519468,3,6,2,1,1,1,1,7,2,0.693147180559945
"188",188,0,0,1,30,1,12,37.1887079635741,1,5.82590126048788,2,2,3,6,33,2,10.6770782520313,4,1,1,1,1,1,1,16,2,0.693147180559945
"189",189,1,0.222842726876495,1,38,1,12,22.0227155455452,1,4.35889894354067,1,1,2,3,28,2,27.5499546279118,6,1,1,1,1,1,2,2,2,0.693147180559945
"190",190,1,117449261944.853,1,31,1,11,41.7851648315524,1,1,1,1,4,4,23,2,32.0312347560939,3,6,1,513,3,1,9,2,2,6.24222326545517
"191",191,1,5.54604964567581e-10,1,24,2,1,1,1,2.14069514292807,2,1,2,5,27,2,9.32737905308882,1,5,1,541,4,1,3,2,2,6.29526600143965
"192",192,1,0.000329802118017552,3,25,4,18,19.4422220952236,1,3.55655882007785,2,1,2,3,39,2,15,3,4,1,24,2,1,5,8,2,3.2188758248682
"193",193,1,0.0571773150925151,1,15,3,8,41.7133072292284,2,6.07274055342162,1,2,4,1,39,1,36.1662826400502,9,2,2,435,4,1,1,15,2,6.07764224334903
"194",194,1,1.4216282521482,1,17,4,10,16.6132477258361,1,3.50545371206703,2,1,2,3,34,2,13.0384048104053,3,1,1,1,1,2,2,7,2,0.693147180559945
"195",195,0,0,1,29,1,12,32.7414110874898,1,5.27795192800846,2,1,1,8,48,2,31.0805405358401,1,1,1,1,1,1,1,7,2,0.693147180559945
"196",196,1,3.94495948814932e-06,1,33,1,1,1,1,1,1,1,2,5,33,2,11.3578166916005,2,4,1,1,1,1,1,2,2,0.693147180559945
"197",197,1,0.574502572534658,1,26,2,9,16.7928556237467,2,1,1,1,2,3,21,2,24.2280828791714,20,4,1,235,2,1,3,2,2,5.46383180502561
"198",198,1,2.11181180979342e-07,1,30,1,12,35.1283361405006,1,5.45271835827205,2,2,1,2,19,1,27.8926513619627,3,6,2,1,1,1,2,9,2,0.693147180559945
"199",199,1,6.46745003554377e-05,1,29,1,11,38.7040049607273,1,5.90153789571295,2,1,3,6,31,2,21.7485631709315,3,4,1,321,4,1,4,12,2,5.77455154554441
"200",200,0,0,1,39,1,15,10.9087121146357,1,4.03089032463945,2,1,2,5,24,2,37.0540146272978,1,5,1,1,1,1,1,10,2,0.693147180559945
"201",201,1,2.26975428561209e-07,1,23,1,13,34.0587727318528,1,5.58649917825596,2,1,3,1,20,1,35.4964786985977,1,6,1,409,2,1,1,15,2,6.01615715969835
"202",202,1,1.19567988804189e-06,1,21,1,12,33.391615714128,1,5.04732388555698,2,1,1,2,30,1,25.3179778023443,8,5,1,747,2,2,1,10,2,6.61740297797448
"203",203,0,0,2,19,2,12,38.8973006775534,1,5.72334506283855,2,1,1,2,11,1,36,9,1,1,1,1,1,1,13,2,0.693147180559945
"204",204,0,0,1,13,1,11,23.388031127053,1,4.56690854020684,2,2,2,2,71,1,26.6082693913001,5,1,2,1,1,1,2,2,1,0.693147180559945
"205",205,0,0,1,25,1,8,4.12310562561766,1,1,2,2,2,9,40,1,13,3,3,1,1,1,1,1,10,1,0.693147180559945
"206",206,0,0,1,37,1,8,36.9864840178139,1,5.66099290919218,2,1,1,8,38,2,26.4952825989835,1,5,1,1,1,1,1,10,1,0.693147180559945
"207",207,1,185231.834216354,2,22,2,13,16.4012194668567,2,1,1,2,2,3,36,1,8.77496438739212,5,3,2,1,1,1,5,2,2,0.693147180559945
"208",208,0,0,1,37,1,10,37.4165738677394,1,5.81576040175105,2,1,4,3,38,1,36.8510515453766,6,1,2,361,2,1,7,11,1,5.89164421182577
"209",209,0,0,2,19,3,10,15.6204993518133,2,3.61087313684728,1,2,2,3,23,2,13.1909059582729,5,1,1,1,1,1,1,2,1,0.693147180559945
"210",210,0,0,1,31,1,6,37.0675059857013,1,5.62059943403394,2,1,3,7,35,2,25.9229627936314,6,5,1,1,1,1,3,10,2,0.693147180559945
"211",211,0,0,1,36,1,11,42,1,6.08053970422629,2,1,4,7,45,2,31.8119474411737,16,3,1,1,1,1,4,13,2,0.693147180559945
"212",212,1,0.0133431693768538,1,31,1,13,30.5286750449475,1,5.20503932437481,1,2,1,2,46,2,21.6333076527839,2,1,2,1,1,1,4,12,2,0.693147180559945
"213",213,1,4.07773496635659e-05,1,21,1,12,27.2763633939717,1,4.81161862636478,1,1,2,3,34,2,18.2208671582886,2,5,1,95,4,1,5,9,2,4.56434819146784
"214",214,1,125.741684681828,1,28,1,11,37.6031913539263,1,5.69242509762222,2,1,1,2,25,1,14.247806848775,3,5,1,268,3,1,8,10,2,5.59471137960184
"215",215,0,0,1,13,1,1,1,1,1,1,1,2,5,14,2,1,9,4,1,1,1,1,1,8,1,0.693147180559945
"216",216,1,1.62603188600703,1,29,1,11,40.6939798987516,1,1,1,2,3,1,26,1,35.9861084308932,3,2,1,224,3,1,2,14,2,5.41610040220442
"217",217,1,7.21499114137796e-07,2,28,2,11,24.0208242989286,2,5.22443184737942,1,1,1,7,39,2,18.9208879284245,1,4,1,1,1,1,2,12,2,0.693147180559945
"218",218,0,0,1,11,3,13,29.8663690461362,2,1,1,2,2,3,56,2,9.74679434480896,5,1,1,1,1,1,1,11,1,0.693147180559945
"219",219,1,0.0018866295389205,1,27,1,13,36.3455636907725,1,5.63322849751764,2,2,3,1,32,1,33.8082830087539,2,2,2,1,1,1,1,13,2,0.693147180559945
"220",220,0,0,1,35,1,15,42.4499705535822,1,6.11253493933072,2,2,4,7,29,1,37.0270171631472,2,2,2,1,1,1,1,20,2,0.693147180559945
"221",221,0,0,1,30,1,8,19.2613602842582,1,4.20279927341953,1,2,2,8,18,2,19.824227601599,1,3,2,1,1,1,3,9,1,0.693147180559945
"222",222,0,0,1,28,2,16,36.9729630946723,1,5.86965640850505,2,2,3,6,43,2,26.6270539113887,13,1,2,1,1,1,3,12,2,0.693147180559945
"223",223,1,0.000215225759420942,3,19,4,7,18.0277563773199,1,4,2,2,2,2,37,2,28.7749891398763,5,1,1,1,1,2,1,2,2,0.693147180559945
"224",224,1,1.19344719665069,1,22,1,12,38.7169213652119,1,5.69648676634783,1,1,1,8,45,2,13.3416640641263,9,5,1,558,3,1,7,12,2,6.3261494731551
"225",225,1,0.000133586299320958,2,35,2,13,28.0535202782111,2,5.3199570859331,1,2,1,7,8,2,1,6,1,1,1,1,1,1,11,2,0.693147180559945
"226",226,1,4.54055713737154e-05,1,23,1,12,6,1,1,1,1,3,5,50,2,18.6547581061776,3,1,1,704,3,1,2,18,2,6.55819780281227
"227",227,1,1383618.75751133,1,14,3,8,22.4276614920058,2,3.82027741392251,1,2,2,2,24,1,22.5166604983954,9,1,2,1,1,2,2,2,2,0.693147180559945
"228",228,1,3.42485927948012e-05,1,21,1,9,25.9615099714943,1,4.54310108192084,2,1,1,8,27,2,17.7763888346312,10,5,1,232,5,2,5,7,2,5.4510384535657
"229",229,1,5.03444021309559e-07,1,30,1,12,20.1246117974981,1,4.32530772707211,2,2,2,2,30,1,31.1448230047949,1,6,2,1,1,1,1,9,2,0.693147180559945
"230",230,1,1.53006888617502e-07,1,22,3,15,19.3907194296653,1,4.34981470046995,2,1,1,2,12,2,34.4818792991333,1,5,1,1,1,1,3,9,2,0.693147180559945
"231",231,0,0,1,31,1,14,41.1339276024063,1,6.0080854933631,2,2,3,6,44,2,30.7896086366813,9,1,1,228,2,1,1,22,2,5.43372200355424
"232",232,0,0,1,28,1,1,1,1,1,1,2,1,9,18,1,24.7184141886165,1,1,1,1,1,1,4,9,1,0.693147180559945
"233",233,1,346058.135331104,1,24,3,16,37.6828873628335,2,5.69377995315016,1,2,1,2,18,1,22.494443758404,1,1,2,804,4,1,7,2,2,6.69084227741856
"234",234,1,0.0593328770558036,1,38,1,13,40.5955662603689,1,5.94841256352552,2,1,4,6,4,2,35.665109000254,5,5,1,779,3,2,1,14,2,6.65929391968364
"235",235,0,0,1,46,1,18,36.0693775937429,1,5.87582785684402,2,1,1,8,9,2,30.967725134404,3,4,1,1,1,1,1,2,1,0.693147180559945
"236",236,1,7.21213966254522e-07,1,32,1,13,17.1172427686237,1,4.28457229495382,2,2,2,2,23,2,15.8745078663875,1,1,2,57,2,1,2,2,2,4.06044301054642
"237",237,0,0,1,29,1,13,38.3275357934736,1,5.75770517728214,1,2,3,6,17,2,22.8254244210267,1,1,2,1,1,1,1,8,2,0.693147180559945
"238",238,0,0,1,28,1,11,14.3527000944073,1,4.03850299372182,1,1,1,5,39,2,19.313207915828,5,1,1,1,1,1,3,2,1,0.693147180559945
"239",239,0,0,1,29,1,10,38.6264158316559,1,5.9495999899872,2,2,3,7,3,2,27.2396769437525,15,6,2,1,1,1,5,16,2,0.693147180559945
"240",240,1,15938.9411205871,1,36,1,14,35.2703841770968,1,5.55030121718621,2,1,1,2,54,1,31,3,4,1,746,3,2,6,10,2,6.61606518513282
"241",241,0,0,1,18,1,11,29.9332590941915,1,1,1,2,2,3,32,2,19.8746069143518,3,1,2,1,1,1,1,2,1,0.693147180559945
"242",242,0,0,1,18,1,12,39.9249295553543,1,5.90639713234937,2,1,3,6,37,2,34.6987031457949,3,5,1,1,1,1,3,13,2,0.693147180559945
"243",243,1,0.00849779843683878,3,39,3,18,18.9208879284245,2,4.38581623665098,1,2,1,3,42,2,17.9722007556114,1,1,2,45,2,1,4,2,2,3.8286413964891
"244",244,1,0.0202735975367327,1,23,1,12,27.8388218141501,1,5.49388537790635,2,2,3,1,36,1,31.0805405358401,2,6,2,1,1,1,3,16,2,0.693147180559945
"245",245,0,0,1,34,1,6,37.3095162123553,1,1,1,2,1,8,26,2,24.5356882927706,2,1,1,376,2,1,1,10,2,5.93224518744801
"246",246,1,0.0298986930557846,1,31,1,1,1,1,1,1,1,2,9,1,2,16.4012194668567,1,5,1,1,1,1,3,2,2,0.693147180559945
"247",247,1,1.04513003812927e-05,1,20,3,14,20.7364413533277,1,4.28139028585615,2,1,3,6,28,2,19.5959179422654,3,5,1,237,4,1,4,23,2,5.47227067367148
"248",248,1,1.92894611389958e-08,2,20,3,11,20.3715487874634,1,3.97237131170533,2,1,2,3,29,2,14.9666295470958,5,4,1,1,1,1,2,9,2,0.693147180559945
"249",249,0,0,1,22,1,14,13.7840487520902,1,1,1,1,2,3,7,2,13,5,5,1,1,1,1,1,2,1,0.693147180559945
"250",250,1,23546.7095004982,1,22,1,11,20.5669638012031,1,1,1,2,2,3,26,2,15.3622914957372,5,1,2,795,3,2,6,14,2,6.67959918584438
"251",251,1,1009.00013734329,1,20,5,1,1,1,1.49534878122122,2,1,2,5,1,2,9.59166304662544,1,4,1,327,2,1,7,8,2,5.79301360838414
"252",252,1,0.108059172034544,1,33,1,13,18.3847763108502,1,1,1,2,2,2,21,2,16.6733320005331,1,3,1,721,3,2,2,7,2,6.58202513889283
"253",253,0,0,2,40,2,14,28.8270706107991,1,5.16195943309791,2,1,1,8,37,2,37.0135110466435,5,1,1,1,1,1,1,12,2,0.693147180559945
"254",254,1,2.05036976851911e-05,1,28,1,15,29.6141857899217,1,5.29487408138781,2,2,1,3,47,1,20.8326666559997,5,3,2,1,1,1,2,8,2,0.693147180559945
"255",255,1,0.0382868518221591,1,38,1,1,1,1,1,1,1,4,5,32,2,4.69041575982343,3,5,1,1,1,1,1,13,2,0.693147180559945
"256",256,1,24701.073279352,1,46,1,15,28.1780056072107,1,5.01195704033474,2,1,4,4,14,2,14.1067359796659,1,4,1,675,4,1,6,2,2,6.51619307604296
"257",257,0,0,1,30,1,11,26.5706605111728,1,4.7867398586908,2,2,2,3,4,2,17.5783958312469,9,3,1,1,1,1,2,9,2,0.693147180559945
"258",258,1,1.23843666559748,1,27,1,13,26.8514431641951,1,1,1,1,1,8,25,2,28.4253408071038,10,5,1,462,2,1,6,16,2,6.13772705408623
"259",259,1,1.07791419295934e-13,2,37,2,1,1,1,1,2,1,1,9,33,2,19.0525588832576,1,4,1,385,4,1,2,9,2,5.95583736946483
"260",260,0,0,2,26,4,12,18.8679622641132,2,1,1,2,2,3,27,2,26.3628526529281,3,1,1,1,1,1,2,10,1,0.693147180559945
"261",261,0,0,1,32,1,12,16.7032930884901,1,1,1,1,2,3,21,2,15.7480157480236,6,4,1,1,1,1,1,2,1,0.693147180559945
"262",262,0,0,1,22,1,14,27.6043474836845,1,3.83365862547763,2,2,2,7,30,1,33.2716095192282,9,2,2,1,1,1,1,8,2,0.693147180559945
"263",263,1,1.41266263138594,1,41,1,13,31.0805405358401,1,5.21211621267334,2,1,3,6,45,2,5.19615242270663,9,5,1,1,1,1,3,10,2,0.693147180559945
"264",264,0,0,1,24,4,16,30.7733651068582,1,4.78217453174375,2,1,2,8,34,2,29.8663690461362,2,1,1,1,1,1,4,7,2,0.693147180559945
"265",265,1,1139863290.15895,1,23,1,14,35.9026461420325,1,5.58219248161202,2,1,3,6,28,2,29.4788059459674,5,1,1,1,1,2,6,16,2,0.693147180559945
"266",266,0,0,1,22,1,14,28.1957443597434,1,4.90746259869442,2,2,3,6,33,2,25.8069758011279,1,1,1,1,1,1,1,18,2,0.693147180559945
"267",267,0,0,1,26,1,13,37.3630833845388,1,5.80684342824695,2,1,3,6,48,2,31.288975694324,5,5,1,656,2,1,1,20,2,6.48768401848461
"268",268,0,0,1,34,1,18,27.2946881279124,1,5.11963717895734,2,1,2,8,35,2,33.4962684488885,1,1,1,1,1,1,1,11,2,0.693147180559945
"269",269,1,5616008526.87508,1,22,1,15,19.3649167310371,1,1,1,2,2,3,46,1,29.3087017795057,1,6,2,1,1,2,6,2,2,0.693147180559945
"270",270,1,23.4759854505231,1,6,6,15,10.1488915650922,1,3.40232815918603,2,1,2,3,22,2,8.30662386291807,5,4,1,1,1,1,5,2,2,0.693147180559945
"271",271,1,0.19282702829799,1,33,1,14,31.4642654451045,1,1,1,1,2,2,32,1,23.8117617995813,5,5,1,1,1,1,2,11,2,0.693147180559945
"272",272,0,0,1,23,1,15,37.1348892552543,1,5.77854788974947,1,1,3,6,31,2,34.9428104193123,6,1,1,1,1,1,1,15,2,0.693147180559945
"273",273,1,2.74807232363834e-06,1,28,1,15,27.5680975041804,1,5.26942945240086,1,1,2,3,37,2,28.9482296522603,5,5,1,1,1,1,1,2,2,0.693147180559945
"274",274,1,0.383836472760581,1,13,3,15,39.1407715815619,2,1,1,2,3,1,48,1,29.698484809835,5,6,2,772,3,2,1,18,2,6.65027904858742
"275",275,0,0,1,37,1,11,26.7955220139485,1,5.2591475898551,1,2,3,6,36,2,29.3598365118064,12,6,1,1,1,1,1,14,2,0.693147180559945
"276",276,1,2194542844.06859,1,36,1,13,39.585350825779,1,5.97788731663715,1,2,4,1,1,1,34.9571165858971,3,2,1,67,3,1,5,13,2,4.21950770517611
"277",277,1,2092729.98719677,3,28,4,18,33.9411254969543,2,1,1,1,3,6,60,2,29.8496231131986,9,5,1,1,1,1,6,15,2,0.693147180559945
"278",278,0,0,1,12,2,15,12.1655250605964,1,1,2,1,2,9,24,2,35.7910603363466,3,3,1,437,3,1,1,2,2,6.08221891037645
"279",279,1,7.03848258959326e-06,1,12,3,15,26.2106848441623,1,4.29091512844544,2,1,2,2,7,1,31.2409987036266,3,5,1,1,1,1,1,2,2,0.693147180559945
"280",280,0,0,1,31,1,13,27.7848879788996,1,1,1,1,2,8,1,2,20.2977831301844,6,5,1,1,1,1,1,8,2,0.693147180559945
"281",281,1,2482514477.66783,1,28,2,13,42.2847490237319,2,6.10485792686189,1,2,4,4,20,2,25.1396101799531,1,1,2,726,3,2,5,21,2,6.58892647753352
"282",282,1,88.0678790960648,1,40,1,12,39.446165846632,1,1,1,2,4,1,22,1,34.7419055320804,3,2,1,740,3,1,1,14,2,6.60800062529609
"283",283,1,0.236513302263005,1,18,2,13,11.8321595661992,1,3.54539209255853,2,1,2,3,2,2,11.4017542509914,19,4,1,526,3,1,6,5,2,6.26720054854136
"284",284,1,5.50888459591379e-07,1,17,1,10,20.5182845286832,1,3.56210296600892,2,1,2,3,59,2,23.685438564654,4,5,1,1,1,1,3,8,2,0.693147180559945
"285",285,1,0.000312488179053562,1,33,1,1,1,1,2.82842712474619,2,1,1,9,27,1,11.3578166916005,12,5,1,609,2,1,3,8,2,6.41345895716736
"286",286,1,1.6408059699089e-06,2,40,2,15,25.1197133741609,1,4.49982852243467,2,2,2,8,19,1,12.9228479833201,3,3,2,340,3,1,1,6,2,5.83188247728352
"287",287,0,0,1,37,1,14,34.9141805001922,1,5.80939532665599,2,2,1,2,68,1,34.7562943939655,1,1,2,1,1,1,1,14,1,0.693147180559945
"288",288,1,0.00706512859765955,1,48,1,16,15.9373774505092,1,3.86867284053534,2,1,2,3,10,2,20.4694894904587,8,4,1,774,2,2,1,2,2,6.65286302935335
"289",289,1,3.35601767313869,1,27,1,12,31.3687742827162,1,1,1,2,3,8,38,2,9.9498743710662,1,3,2,1,1,2,1,19,2,0.693147180559945
"290",290,1,425.091646254329,1,35,1,12,35.4682957019364,1,5.69918972642809,2,1,2,2,52,1,11.8321595661992,1,5,1,274,4,1,7,2,2,5.61677109766657
"291",291,1,16180.210560012,2,45,2,3,29.3768616431368,1,5.47874639307271,2,1,3,6,12,2,26.0768096208106,3,4,1,654,2,1,7,15,2,6.48463523563525
"292",292,0,0,1,29,1,10,14.456832294801,1,1,2,2,2,9,10,2,13.2664991614216,6,3,2,1,1,1,1,2,2,0.693147180559945
"293",293,0,0,1,21,2,1,1,1,1,2,1,2,9,13,2,9.89949493661167,5,5,1,351,2,1,7,9,1,5.8636311755981
"294",294,1,0.000229606250339115,1,21,1,5,15.7162336455017,1,4.4353484161795,2,2,2,3,28,1,13.6381816969859,5,3,2,620,2,1,3,7,2,6.43133108193348
"295",295,0,0,3,27,3,14,41.4487635521254,2,6.03214810803917,1,1,3,6,75,2,36.8646171823335,3,1,1,1,1,1,2,13,1,0.693147180559945
"296",296,1,3.70704869058903e-11,2,20,2,8,13.228756555323,1,3.96837696647176,2,1,2,3,47,2,17.1755640373177,5,5,1,1,1,1,1,2,2,0.693147180559945
"297",297,1,7.41723796386908e-06,1,40,1,13,32.7566787083184,1,5.34469023556758,2,2,1,2,11,1,29.1204395571221,7,6,1,142,2,1,2,12,2,4.96284463025991
"298",298,1,5.98786191532168,1,28,3,16,24.0831891575846,2,1,1,1,2,8,21,2,27.7488738510232,13,4,1,516,4,1,4,2,2,6.24804287450843
"299",299,0,0,1,36,1,7,30.4466746952767,1,5.185427592735,2,2,4,7,20,2,25.1793566240283,2,1,1,1,1,2,1,14,2,0.693147180559945
"300",300,1,153728943.078563,1,25,2,8,40.8900966005217,2,1,1,1,4,7,25,2,5.56776436283002,9,5,1,636,2,1,6,15,2,6.45676965557216
"301",301,1,0.00990430972743319,1,29,1,12,26.2868788561898,1,5.47265550384307,2,2,2,2,20,1,32.3573793747269,3,2,1,1,1,1,1,2,2,0.693147180559945
"302",302,0,0,1,32,1,1,1,1,1,1,1,1,5,19,2,11.1803398874989,5,4,1,1,1,1,2,9,1,0.693147180559945
"303",303,1,0.0223833129747103,1,33,1,15,24.6576560118759,1,5.03169730829909,2,2,2,2,15,1,9.21954445729289,6,3,1,1,1,1,1,2,2,0.693147180559945
"304",304,1,29143652081.7453,2,27,3,3,32.7261363439071,2,5.32658632880593,1,1,3,7,28,2,33.8821486921948,5,4,1,827,2,2,7,19,2,6.71901315438526
"305",305,1,3.85172899449326e-06,1,24,2,15,3.46410161513775,2,1,1,1,2,9,9,2,9.8488578017961,10,4,1,588,3,1,1,7,2,6.37842618365159
"306",306,1,247768.801456825,1,25,1,1,1,1,1,2,2,1,9,9,1,9.59166304662544,9,3,1,1,1,1,6,2,2,0.693147180559945
"307",307,0,0,1,33,1,13,40.137264480779,1,1,1,2,3,6,39,2,24.2899156029822,5,1,2,1,1,1,1,2,2,0.693147180559945
"308",308,1,0.00106433922106209,1,26,3,1,1,1,3.5894426763392,2,1,2,5,40,2,9.69535971483266,5,4,1,336,2,1,4,7,2,5.82008293035236
"309",309,0,0,1,31,1,11,35.4118624192515,1,5.7166659231353,2,1,2,2,43,1,28.1602556806574,17,3,1,1,1,1,1,2,1,0.693147180559945
"310",310,1,14.3429404846195,1,27,1,12,14,1,1,1,2,4,6,20,2,31.0805405358401,2,6,1,1,1,1,2,13,2,0.693147180559945
"311",311,1,31889447669.6406,1,19,3,14,14.5258390463339,2,6.08609220722988,1,2,2,3,13,2,19.4422220952236,5,3,2,542,3,1,10,2,2,6.29710931993394
"312",312,1,1.33230121621228e-11,1,20,4,1,1,1,1,2,1,2,5,13,2,13.6747943311773,4,5,1,517,3,1,1,8,2,6.24997524225948
"313",313,0,0,1,41,1,15,29.7825452236709,1,5.55905336192457,2,1,1,8,27,2,26.5518360947035,8,1,1,1,1,1,1,2,2,0.693147180559945
"314",314,1,0.000287213922407508,3,21,3,12,20.3960780543711,2,1,1,2,2,3,23,1,15.1657508881031,1,3,1,617,4,1,3,7,2,6.42648845745769
"315",315,1,1.61020896750162,1,36,1,15,38.6781592116274,1,5.8721273231371,2,1,2,2,16,1,34.5108678534748,5,5,1,1,1,1,3,2,2,0.693147180559945
"316",316,0,0,3,22,3,8,30.6267856622271,1,4.91379618373608,2,1,3,6,28,2,29.3428015022424,12,1,1,181,2,1,3,16,2,5.2040066870768
"317",317,1,0.000137389890774242,1,50,1,14,26.2678510731274,1,4.98392262146479,2,2,1,8,29,2,28.2488937836511,3,5,2,1,1,2,1,14,2,0.693147180559945
"318",318,0,0,1,19,1,10,12,1,3.22370979547063,2,2,2,3,7,2,28.4253408071038,11,1,2,37,3,1,2,7,2,3.63758615972639
"319",319,1,39261.8768861149,1,18,1,11,28.5131548587665,1,1,1,2,2,8,31,2,18.3030052177231,5,3,2,813,3,2,6,9,2,6.70196036600254
"320",320,0,0,1,24,1,11,36.7151195013716,1,5.62762607537372,2,2,1,2,35,1,24.8394846967484,1,1,1,1,1,1,1,12,1,0.693147180559945
"321",321,1,1.71796191660139e-05,1,8,2,12,31.984371183439,1,5.08766726615347,2,2,4,1,38,2,26.0384331325831,1,1,2,742,3,2,1,21,2,6.61069604471776
"322",322,1,1.24430144283017e-08,2,19,3,15,15.1327459504216,1,3.73687570622424,2,2,2,3,19,1,15.1657508881031,5,3,1,71,4,1,1,2,2,4.27666611901606
"323",323,1,3.73638531389744,1,34,1,14,29.2061637330205,1,5.34141228846587,2,2,1,7,22,2,21.095023109729,3,3,2,1,1,2,4,14,2,0.693147180559945
"324",324,1,3.25019044374089,1,31,1,11,30.1330383466387,1,5.69513384218964,2,2,3,1,15,1,11.7046999107196,3,3,2,1,1,1,3,16,2,0.693147180559945
"325",325,1,187910.269583998,1,31,1,12,29.1032644217105,1,5.32161672022822,2,1,2,3,25,2,21.0475651798492,1,4,1,728,4,2,8,2,2,6.59167373200866
"326",326,1,2.40596471795235,1,21,1,13,31.559467676119,1,4.74283077480148,1,1,3,6,51,2,23.8117617995813,9,5,1,664,4,1,6,19,2,6.49978704065585
"327",327,1,59.4430738903028,1,32,1,1,1,1,1,1,1,1,9,1,1,19.4935886896179,3,5,1,202,3,1,6,11,2,5.31320597904179
"328",328,0,0,1,27,4,16,29.7153159162073,1,4.39467950092245,2,1,3,6,43,2,1,9,4,1,1,1,1,1,17,2,0.693147180559945
"329",329,1,3.97856875948112e-07,1,16,2,12,26.4952825989835,2,1,1,1,2,2,32,2,29.3938769133981,3,5,1,1,1,1,1,9,2,0.693147180559945
"330",330,1,7.63193421841176e-09,1,42,1,12,40.4474968323134,1,5.91245436226759,2,1,1,2,23,1,1,12,4,1,618,3,1,1,7,2,6.4281052726846
"331",331,0,0,1,33,1,13,36.3455636907725,1,5.6290282496635,2,1,1,8,13,2,35.3553390593274,3,3,1,1,1,1,2,8,2,0.693147180559945
"332",332,0,0,1,32,1,12,24.454038521275,1,4.99599519102024,2,2,2,2,29,1,17.0880074906351,9,3,1,1,1,1,1,6,1,0.693147180559945
"333",333,1,3722926843.476,1,30,1,7,17.8885438199983,1,5.04537849152229,2,1,2,2,34,1,25.6709953059869,1,5,1,1,1,2,7,10,2,0.693147180559945
